timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-11-28 14:19:27,78.7,85.2,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:34,92.5,85.4,,0.0,,80.0,80.0,75.0,1
2025-11-28 14:19:35,73.9,85.2,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:36,43.6,85.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:37,48.4,85.0,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:38,43.8,85.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:40,49.2,84.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:41,38.6,85.0,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:42,48.8,84.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:43,52.2,84.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:45,41.1,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:46,48.1,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:47,49.7,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:49,38.6,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:51,47.8,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:52,58.5,84.6,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:54,50.8,84.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:55,53.6,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:56,49.7,84.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:58,44.1,84.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:19:59,51.4,84.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:00,43.5,84.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:01,40.0,84.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:02,37.0,84.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:04,56.6,84.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:05,73.8,84.6,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:06,56.7,84.6,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:08,68.7,85.2,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:09,64.8,85.6,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:10,64.2,87.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:11,60.7,88.6,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:21,83.6,83.2,,0.0,,80.0,80.0,75.0,1
2025-11-28 14:20:22,76.5,74.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:27,90.6,74.6,,0.0,,80.0,80.0,75.0,1
2025-11-28 14:20:29,79.6,75.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:30,49.7,75.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:31,37.5,75.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:32,40.5,75.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:34,43.8,75.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:35,34.6,74.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:36,43.5,74.5,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:37,49.8,74.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:39,43.2,74.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:40,38.4,74.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:41,35.4,74.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:42,50.6,74.8,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:43,52.3,75.4,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:45,58.6,75.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:46,34.4,75.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:47,49.1,75.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:48,63.0,75.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:50,65.1,75.7,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:51,71.3,75.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:52,62.8,75.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:20:54,73.0,75.9,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:21:38,80.5,75.9,,0.0,,80.0,80.0,75.0,1
2025-11-28 14:21:39,27.7,74.0,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:21:40,17.1,74.1,,0.0,,80.0,80.0,75.0,0
2025-11-28 14:21:42,25.6,74.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:43,26.8,74.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:44,54.9,75.0,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:45,31.5,74.9,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:47,39.8,74.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:48,32.7,74.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:49,43.0,74.4,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:50,51.1,74.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:51,41.3,74.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:53,81.0,74.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:54,67.1,73.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:55,48.1,73.7,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:56,37.5,73.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:58,29.0,73.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:21:59,42.0,73.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:00,44.3,73.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:01,49.5,73.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:03,31.3,73.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:04,16.6,73.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:05,11.5,73.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:06,13.9,73.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:07,17.7,73.4,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:09,14.5,73.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:10,12.3,73.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:11,13.8,73.4,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:12,59.9,74.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:14,29.2,74.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:15,35.5,73.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:16,31.9,73.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:17,71.4,73.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:19,32.6,75.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:20,40.7,75.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:21,19.0,76.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:22,14.0,76.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:24,27.0,76.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:25,53.5,76.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:27,46.9,76.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:29,52.6,76.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:30,28.3,75.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:32,22.7,75.7,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:33,33.7,75.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:35,39.7,75.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:37,48.4,75.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:39,52.3,75.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:40,20.0,75.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:42,26.6,75.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:43,18.0,75.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:45,71.2,74.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:47,50.8,74.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:48,45.0,74.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:50,43.0,73.9,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:52,25.6,74.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:53,42.7,74.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:55,49.0,74.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:57,63.1,74.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:22:59,78.5,75.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:01,88.7,76.7,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:03,52.5,75.9,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:04,64.7,76.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:06,52.7,76.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:08,60.4,76.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:10,47.5,76.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:12,50.8,76.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:13,69.1,75.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:15,61.1,76.0,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:16,53.0,76.0,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:18,48.2,75.9,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:19,42.5,76.0,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:20,44.5,75.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:22,54.6,75.4,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:24,55.9,75.3,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:25,71.6,75.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:27,64.4,75.9,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:29,69.2,76.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:30,88.4,77.5,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:32,72.9,75.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:33,69.0,75.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:35,61.5,75.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:37,69.8,76.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:38,86.7,78.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:40,70.7,78.7,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:42,75.9,79.0,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:43,60.4,78.1,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:45,64.6,78.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:47,56.3,75.4,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:49,99.8,75.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:50,99.5,76.0,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:52,93.6,76.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:53,94.7,75.8,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:55,95.8,75.6,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:57,95.9,75.2,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:23:59,55.1,74.4,,0.0,,100.0,80.0,75.0,0
2025-11-28 14:27:47,100.0,75.6,,0.0,,100.0,80.0,75.0,1
